"school_code","district_code","district","school","free_reduced_price_meal_eligibility","2011_12","2012_13","2013_14","2014_15","2015_16"
"1340611","1340011","Stafford School District","Stafford Elementary School","Eligible For Free Lunch","11.3","*","7.3","15.6","10.1"
"1340611","1340011","Stafford School District","Stafford Elementary School","Not Eligible For Lunch","*","4.5","1.8","*","*"
"1340611","1340011","Stafford School District","Stafford Elementary School","Eligible For Reduced Lunch","*","*","0.0","*","*"
"1346111","1340011","Stafford School District","Stafford High School","Eligible For Free Lunch","24.7","*","*","*","26.6"
"1346111","1340011","Stafford School District","Stafford High School","Not Eligible For Lunch","*","7.3","9.3","*","*"
"1346111","1340011","Stafford School District","Stafford High School","Eligible For Reduced Lunch","*","*","*","*","*"
"1345211","1340011","Stafford School District","Stafford Middle School","Eligible For Free Lunch","25.6","14.9","10.8","9.8","11.6"
"1345211","1340011","Stafford School District","Stafford Middle School","Not Eligible For Lunch","*","*","*","*","*"
"1345211","1340011","Stafford School District","Stafford Middle School","Eligible For Reduced Lunch","*","*","*","*","*"
"1340211","1340011","Stafford School District","Stafford Tutoring Program","Eligible For Free Lunch","","","","*","*"
"1340211","1340011","Stafford School District","Stafford Tutoring Program","Not Eligible For Lunch","","","","*","*"
"1340211","1340011","Stafford School District","Stafford Tutoring Program","Eligible For Reduced Lunch","","","","*","*"
"1340311","1340011","Stafford School District","Staffordville School","Eligible For Free Lunch","*","*","*","*","*"
"1340311","1340011","Stafford School District","Staffordville School","Not Eligible For Lunch","*","*","*","*","*"
"1340311","1340011","Stafford School District","Staffordville School","Eligible For Reduced Lunch","*","*","*","*","*"
"1340411","1340011","Stafford School District","West Stafford School","Eligible For Free Lunch","*","*","*","*","*"
"1340411","1340011","Stafford School District","West Stafford School","Not Eligible For Lunch","*","*","*","*","*"
"1340411","1340011","Stafford School District","West Stafford School","Eligible For Reduced Lunch","*","*","*","*","*"
"2826013","2820013","Stamford Academy District","Stamford Academy","Eligible For Free Lunch","*","97.1","*","87.8","99.3"
"2826013","2820013","Stamford Academy District","Stamford Academy","Not Eligible For Lunch","*","*","*","*","*"
"2826013","2820013","Stamford Academy District","Stamford Academy","Eligible For Reduced Lunch","*","*","*","*","*"
"2960113","2960013","Stamford Charter School for Excellence District","Stamford Charter School for Excellence","Eligible For Free Lunch","","","","","*"
"2960113","2960013","Stamford Charter School for Excellence District","Stamford Charter School for Excellence","Not Eligible For Lunch","","","","","*"
"2960113","2960013","Stamford Charter School for Excellence District","Stamford Charter School for Excellence","Eligible For Reduced Lunch","","","","","*"
"1350411","1350011","Stamford School District","Alternate Routes To Success","Eligible For Free Lunch","","","","*","21.7"
"1350411","1350011","Stamford School District","Alternate Routes To Success","Not Eligible For Lunch","","","","*","*"
"1350411","1350011","Stamford School District","Alternate Routes To Success","Eligible For Reduced Lunch","","","","*","*"
"1355611","1350011","Stamford School District","Cloonan School","Eligible For Free Lunch","*","27.9","15.9","48.8","50.2"
"1355611","1350011","Stamford School District","Cloonan School","Not Eligible For Lunch","15.1","15.9","*","28.3","26.9"
"1355611","1350011","Stamford School District","Cloonan School","Eligible For Reduced Lunch","*","14.9","*","43.2","43.9"
"1352011","1350011","Stamford School District","Davenport Ridge School","Eligible For Free Lunch","18.9","15.0","12.9","14.4","10.9"
"1352011","1350011","Stamford School District","Davenport Ridge School","Not Eligible For Lunch","*","*","4.6","*","*"
"1352011","1350011","Stamford School District","Davenport Ridge School","Eligible For Reduced Lunch","*","*","20.0","*","*"
"1355311","1350011","Stamford School District","Dolan School","Eligible For Free Lunch","20.0","18.8","5.2","39.3","33.8"
"1355311","1350011","Stamford School District","Dolan School","Not Eligible For Lunch","*","9.9","*","16.3","*"
"1355311","1350011","Stamford School District","Dolan School","Eligible For Reduced Lunch","*","12.5","*","21.4","*"
"1352211","1350011","Stamford School District","Hart School","Eligible For Free Lunch","*","13.4","*","*","*"
"1352211","1350011","Stamford School District","Hart School","Not Eligible For Lunch","9.4","*","10.9","10.6","6.9"
"1352211","1350011","Stamford School District","Hart School","Eligible For Reduced Lunch","*","*","*","*","*"
"1350211","1350011","Stamford School District","Individuals Achieving Independence","Eligible For Free Lunch","","","","*","*"
"1350211","1350011","Stamford School District","Individuals Achieving Independence","Not Eligible For Lunch","","","","*","*"
"1350211","1350011","Stamford School District","Individuals Achieving Independence","Eligible For Reduced Lunch","","","","","*"
"1351211","1350011","Stamford School District","Julia A. Stark School","Eligible For Free Lunch","7.2","13.0","8.3","16.2","9.4"
"1351211","1350011","Stamford School District","Julia A. Stark School","Not Eligible For Lunch","*","*","*","*","*"
"1351211","1350011","Stamford School District","Julia A. Stark School","Eligible For Reduced Lunch","*","*","*","*","*"
"1350511","1350011","Stamford School District","K. T. Murphy School","Eligible For Free Lunch","*","*","*","*","4.1"
"1350511","1350011","Stamford School District","K. T. Murphy School","Not Eligible For Lunch","6.8","15.0","11.4","15.6","5.7"
"1350511","1350011","Stamford School District","K. T. Murphy School","Eligible For Reduced Lunch","*","*","*","*","0.0"
"1350611","1350011","Stamford School District","Newfield School","Eligible For Free Lunch","*","18.4","14.9","12.7","7.3"
"1350611","1350011","Stamford School District","Newfield School","Not Eligible For Lunch","9.3","9.6","*","*","*"
"1350611","1350011","Stamford School District","Newfield School","Eligible For Reduced Lunch","*","17.4","*","*","*"
"1351811","1350011","Stamford School District","Northeast School","Eligible For Free Lunch","10.8","15.7","14.1","12.6","7.5"
"1351811","1350011","Stamford School District","Northeast School","Not Eligible For Lunch","2.7","5.3","2.2","*","4.5"
"1351811","1350011","Stamford School District","Northeast School","Eligible For Reduced Lunch","*","*","*","*","*"
"1355811","1350011","Stamford School District","Rippowam Middle School","Eligible For Free Lunch","22.8","28.4","17.2","18.5","16.4"
"1355811","1350011","Stamford School District","Rippowam Middle School","Not Eligible For Lunch","10.8","15.0","*","6.2","*"
"1355811","1350011","Stamford School District","Rippowam Middle School","Eligible For Reduced Lunch","14.0","18.5","*","11.8","*"
"1350811","1350011","Stamford School District","Rogers International School","Eligible For Free Lunch","*","*","*","23.0","16.6"
"1350811","1350011","Stamford School District","Rogers International School","Not Eligible For Lunch","4.6","7.8","3.5","16.2","7.3"
"1350811","1350011","Stamford School District","Rogers International School","Eligible For Reduced Lunch","*","*","*","20.5","0.0"
"1350911","1350011","Stamford School District","Roxbury School","Eligible For Free Lunch","14.3","21.8","14.5","16.1","14.6"
"1350911","1350011","Stamford School District","Roxbury School","Not Eligible For Lunch","*","*","*","6.3","7.0"
"1350911","1350011","Stamford School District","Roxbury School","Eligible For Reduced Lunch","*","*","*","14.9","16.3"
"1355711","1350011","Stamford School District","Scofield Middle School","Eligible For Free Lunch","3.6","*","7.2","12.7","7.9"
"1355711","1350011","Stamford School District","Scofield Middle School","Not Eligible For Lunch","4.4","7.1","4.1","6.0","*"
"1355711","1350011","Stamford School District","Scofield Middle School","Eligible For Reduced Lunch","0.0","*","8.6","11.6","*"
"1351111","1350011","Stamford School District","Springdale School","Eligible For Free Lunch","10.7","13.2","7.1","8.5","4.9"
"1351111","1350011","Stamford School District","Springdale School","Not Eligible For Lunch","*","*","*","*","3.3"
"1351111","1350011","Stamford School District","Springdale School","Eligible For Reduced Lunch","*","*","*","*","0.0"
"1356111","1350011","Stamford School District","Stamford High School","Eligible For Free Lunch","12.4","17.6","18.2","17.4","16.2"
"1356111","1350011","Stamford School District","Stamford High School","Not Eligible For Lunch","7.2","11.6","12.9","9.5","7.3"
"1356111","1350011","Stamford School District","Stamford High School","Eligible For Reduced Lunch","9.3","11.4","12.2","11.1","12.0"
"1352111","1350011","Stamford School District","Stillmeadow School","Eligible For Free Lunch","12.7","15.3","7.8","8.2","14.5"
"1352111","1350011","Stamford School District","Stillmeadow School","Not Eligible For Lunch","7.1","*","5.7","7.2","*"
"1352111","1350011","Stamford School District","Stillmeadow School","Eligible For Reduced Lunch","10.2","*","0.0","17.8","*"
"1356411","1350011","Stamford School District","The Academy of Information Technology","Eligible For Free Lunch","*","26.1","*","*","*"
"1356411","1350011","Stamford School District","The Academy of Information Technology","Not Eligible For Lunch","2.9","15.5","4.4","5.2","6.8"
"1356411","1350011","Stamford School District","The Academy of Information Technology","Eligible For Reduced Lunch","*","23.4","*","*","*"
"1351911","1350011","Stamford School District","Toquam Magnet School","Eligible For Free Lunch","13.0","16.9","9.6","11.3","11.4"
"1351911","1350011","Stamford School District","Toquam Magnet School","Not Eligible For Lunch","*","*","*","*","*"
"1351911","1350011","Stamford School District","Toquam Magnet School","Eligible For Reduced Lunch","*","*","*","*","*"
"1355511","1350011","Stamford School District","Turn of River School","Eligible For Free Lunch","16.3","21.4","18.0","33.8","31.6"
"1355511","1350011","Stamford School District","Turn of River School","Not Eligible For Lunch","*","10.2","*","26.8","21.4"
"1355511","1350011","Stamford School District","Turn of River School","Eligible For Reduced Lunch","*","18.8","*","39.5","28.6"
"1356311","1350011","Stamford School District","Westhill High School","Eligible For Free Lunch","18.1","32.8","24.8","24.9","21.8"
"1356311","1350011","Stamford School District","Westhill High School","Not Eligible For Lunch","12.5","20.4","13.0","13.1","12.6"
"1356311","1350011","Stamford School District","Westhill High School","Eligible For Reduced Lunch","10.9","15.3","16.8","12.8","17.4"
"1351411","1350011","Stamford School District","Westover School","Eligible For Free Lunch","6.9","13.0","6.7","8.6","6.1"
"1351411","1350011","Stamford School District","Westover School","Not Eligible For Lunch","4.2","*","*","*","*"
"1351411","1350011","Stamford School District","Westover School","Eligible For Reduced Lunch","0.0","*","*","*","*"
"1360311","1360011","Sterling School District","Sterling Community School","Eligible For Free Lunch","17.2","*","11.9","14.4","17.0"
"1360311","1360011","Sterling School District","Sterling Community School","Not Eligible For Lunch","*","3.6","*","*","*"
"1360311","1360011","Sterling School District","Sterling Community School","Eligible For Reduced Lunch","*","*","*","*","*"
"1370811","1370011","Stonington School District","Community Classroom","Not Eligible For Lunch","","","","*","*"
"1370511","1370011","Stonington School District","Deans Mill School","Eligible For Free Lunch","*","*","*","*","*"
