"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Trumbull School District","=""1440011""","Trumbull Early Childhood Education Center","=""1448011""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Eligible for Free or Reduced-Price Meals","*","*",20,10.2,16,9.3,10,5.3,7,3.2
"Unified School District #1","=""3360015""","Bridgeport Correctional Center","=""3360115""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Brooklyn Correctional Institution","=""3360215""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Unified School District #1","=""3360015""","Cheshire Correctional Institution","=""3360315""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Corrigan/Radgowski Correctional Institution","=""3362415""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Unified School District #1","=""3360015""","Enfield Correctional Institution","=""3360415""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Garner Correctional Institution","=""3361915""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Unified School District #1","=""3360015""","Hartford Correctional Center","=""3360615""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","MacDougall/Walker Correctional Institution","=""3362215""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Manson Youth Institution","=""3361115""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Unified School District #1","=""3360015""","New Haven Correctional Center","=""3360915""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Northern Correctional Institution","=""3362615""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Osborn Correctional Institution","=""3361215""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Robinson Correctional Institution","=""3361315""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","Willard/Cybulski Correctional Institution","=""3361515""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","N/A","N/A","*","N/A","*"
"Unified School District #1","=""3360015""","York Correctional Institution","=""3362515""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Unified School District #2","=""3470015""","Children''s Place School","=""3470115""","Eligible for Free or Reduced-Price Meals",16,43.2,21,77.8,"N/A","N/A","N/A","N/A","N/A","N/A"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A",23,52.3,9,25.0,7,26.9
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Eligible for Free or Reduced-Price Meals",6,9.7,"N/A","*","*","*",12,16.4,13,22.0
"Unified School District #2","=""3470015""","Virtual Academy","=""3470215""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Eligible for Free or Reduced-Price Meals",41,36.6,33,50.0,47,28.5,36,38.3,36,60.0
"Union School District","=""1450011""","Union Elementary School","=""1450111""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Vernon School District","=""1460011""","Center Road School","=""1461411""","Eligible for Free or Reduced-Price Meals","*","*","*","*",6,3.5,12,6.7,"*","*"
"Vernon School District","=""1460011""","Lake Street School","=""1460111""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*","*","*",6,7.6
"Vernon School District","=""1460011""","Loveland Hill School","=""1460511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","*","*",6,"*","*","*"
"Vernon School District","=""1460011""","Maple Street School","=""1460211""","Eligible for Free or Reduced-Price Meals","*","*",17,6.9,23,9.3,28,11.8,21,11.0
"Vernon School District","=""1460011""","Next Step Program (AACBP)","=""1469011""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","N/A","N/A","*","N/A","*","N/A","*"
"Vernon School District","=""1460011""","Northeast School","=""1460311""","Eligible for Free or Reduced-Price Meals",7,4.4,6,3.4,15,8.5,6,3.4,"*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Eligible for Free or Reduced-Price Meals",114,32.8,114,36.0,108,32.7,102,29.7,111,33.0
"Vernon School District","=""1460011""","Skinner Road School","=""1461011""","Eligible for Free or Reduced-Price Meals",9,4.7,"*","*","*","*",14,8.0,9,5.4
"Vernon School District","=""1460011""","VPS PreK Collaborative - YMCA","=""1460711""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Vernon School District","=""1460011""","Vernon Center Middle School","=""1465111""","Eligible for Free or Reduced-Price Meals",77,24.1,55,17.7,44,14.6,43,13.4,69,20.5
"Voluntown School District","=""1470011""","Voluntown Elementary School","=""1470111""","Eligible for Free or Reduced-Price Meals","*","*","N/A","N/A","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Eligible for Free or Reduced-Price Meals","*","*","*","*","*","*",6,"*","*","*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","Eligible for Free or Reduced-Price Meals","N/A","N/A","*","*","N/A","N/A",8,8.9,"*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Eligible for Free or Reduced-Price Meals",18,16.5,22,15.8,24,14.8,25,15.7,"N/A","N/A"
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",20,11.8
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","*"
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Eligible for Free or Reduced-Price Meals","*","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Wallingford School District","=""1480011""","Highland School","=""1480211""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","N/A","*","*","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Eligible for Free or Reduced-Price Meals","*","*",16,15.7,17,13.6,18,13.4,9,6.8
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Eligible for Free or Reduced-Price Meals",33,26.6,49,24.5,46,20.4,47,21.2,36,15.8
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Eligible for Free or Reduced-Price Meals",18,20.9,24,21.6,16,12.8,24,20.3,14,12.6
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","Eligible for Free or Reduced-Price Meals","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Eligible for Free or Reduced-Price Meals","*","*",6,7.3,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Eligible for Free or Reduced-Price Meals",7,9.1,7,7.1,"*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Eligible for Free or Reduced-Price Meals","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","*","*","*","*","N/A","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Eligible for Free or Reduced-Price Meals",18,4.4,32,7.5,39,9.0,39,9.3,39,9.1
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",11,52.4
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",23,15.1
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Eligible for Free or Reduced-Price Meals",49,9.2,38,9.4,36,6.7,40,8.6,25,7.3
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",15,65.2
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Eligible for Free or Reduced-Price Meals",39,8.8,34,7.5,56,12.0,56,12.6,38,9.6
"Waterbury School District","=""1510011""","Carrington ESC","=""1511911""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Eligible for Free or Reduced-Price Meals",14,3.7,8,2.2,25,7.4,24,6.5,20,5.5
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",8,7.1
"Waterbury School District","=""1510011""","Crosby Autism","=""1514511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Eligible for Free or Reduced-Price Meals",568,48.0,538,43.2,464,38.6,392,38.0,407,43.5
"Waterbury School District","=""1510011""","Crosby NVCC (Waterbury Transition Learning Center)","=""1514011""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Eligible for Free or Reduced-Price Meals",88,17.0,23,4.2,110,19.6,60,12.1,61,13.8
"Waterbury School District","=""1510011""","Duggan CBL","=""1513611""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Eligible for Free or Reduced-Price Meals",54,14.8,42,10.2,49,11.6,44,10.6,32,8.0
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Eligible for Free or Reduced-Price Meals",158,70.5,154,69.1,151,71.6,157,77.3,137,79.7
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","*","*",7,"*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Eligible for Free or Reduced-Price Meals",23,5.1,47,10.5,66,13.9,63,13.7,37,8.5
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Eligible for Free or Reduced-Price Meals",49,14.2,38,9.3,44,10.5,75,17.8,41,10.1
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Eligible for Free or Reduced-Price Meals",71,10.6,88,12.6,79,10.8,65,9.1,49,8.5
"Waterbury School District","=""1510011""","Hopeville Bilingual","=""1514211""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Eligible for Free or Reduced-Price Meals",13,3.1,28,6.2,34,7.4,33,7.2,26,7.8
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Eligible for Free or Reduced-Price Meals",465,43.4,460,42.5,386,37.1,433,44.4,347,38.1
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Eligible for Free or Reduced-Price Meals",13,4.6,9,3.2,18,5.8,"*","*","*","*"
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Eligible for Free or Reduced-Price Meals",51,10.5,39,7.9,39,7.2,46,8.8,13,2.9
"Waterbury School District","=""1510011""","Michael F. Wallace Autism","=""1512911""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Eligible for Free or Reduced-Price Meals",391,36.0,316,29.2,305,28.7,292,28.5,251,24.9
"Waterbury School District","=""1510011""","North End ESC","=""1511811""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Eligible for Free or Reduced-Price Meals",305,29.0,289,28.7,238,25.1,230,25.8,232,27.5
"Waterbury School District","=""1510011""","Reed ESC","=""1512411""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Eligible for Free or Reduced-Price Meals","N/A","N/A",49,15.0,52,14.2,70,17.2,59,15.4
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Eligible for Free or Reduced-Price Meals",39,17.0,22,10.3,21,9.1,14,5.8,17,7.9
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Eligible for Free or Reduced-Price Meals",11,3.8,"*","*","*","*",12,4.3,12,3.7
"Waterbury School District","=""1510011""","SAGE","=""3480415""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Eligible for Free or Reduced-Price Meals","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Eligible for Free or Reduced-Price Meals",46,13.2,43,10.9,74,15.1,46,10.8,38,9.2
