school_code,district_code,school,type,district,street,city,state,zip,phone,fax,website,education_program,program_type,inter_district_magnet,pre_kindergarten,kindergarten,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12
1470111,1470011,Voluntown Elementary School,Public Schools,Voluntown School District,195 Main Street,Voluntown,CT,06384-0129,860-376-2325,,www.voluntownct.org,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1470011,1470011,Voluntown School District,Public School Districts,Voluntown School District,"Po Box 129, 195 Main Stre",Voluntown,CT,06384,860-376-9167,,www.voluntownct.org,,,,,,,,,,,,,,,,,
1489011,1480011,A.R.T.S. Academy,Program,Wallingford School District,70 Pond Hill Road,Wallingford,CT,06492-4809,203-294-6290,203-294-6299,www.wallingford.k12.ct.us/page.cfm?p12522,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1481011,1480011,Cook Hill School,Public Schools,Wallingford School District,57 Hall Road,Wallingford,CT,06492,203-284-5400,203-284-5439,www.wallingford.k12.ct.us/page.cfm?p12026,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485211,1480011,Dag Hammarskjold Middle School,Public Schools,Wallingford School District,106 Pond Hill Road,Wallingford,CT,06492-4809,203-294-3700,203-294-3749,www.wallingford.k12.ct.us/page.cfm?p11429,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1480511,1480011,Education Enhancement Program,Program,Wallingford School District,142 Hope Hill Road,Wallingford,CT,06492,203-294-3905,203-294-3939,www.wallingford.k12.ct.us/page.cfm?p13380,,Alternative,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1480911,1480011,Evarts C. Stevens School,Public Schools,Wallingford School District,18 Kondracki Lane,Wallingford,CT,06492-4938,203-294-3750,203-294-3779,www.wallingford.k12.ct.us/page.cfm?p12161,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489211,1480011,Harvest Park,Program,Wallingford School District,415 Church Street,Yalesville,CT,06492-2281,203-294-6290,,www.wallingford.k12.ct.us/page.cfm?p12522,,Special Education,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480211,1480011,Highland School,Public Schools,Wallingford School District,200 Highland Avenue,Wallingford,CT,06492-2135,203-294-3970,203-294-3999,www.wallingford.k12.ct.us/page.cfm?p12114,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1485311,1480011,James H. Moran Middle School,Public Schools,Wallingford School District,141 Hope Hill Road,Wallingford,CT,06492-2227,203-741-2900,203-741-2939,www.wallingford.k12.ct.us/page.cfm?p11520,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1486111,1480011,Lyman Hall High School,Public Schools,Wallingford School District,70 Pond Hill Road,Wallingford,CT,06492-4809,203-294-5350,203-294-5353,www.wallingford.k12.ct.us/page.cfm?p11176,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1486211,1480011,Mark T. Sheehan High School,Public Schools,Wallingford School District,142 Hope Hill Road,Wallingford,CT,06492-2254,203-294-5900,203-294-5980,www.wallingford.k12.ct.us/page.cfm?p11355,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1480111,1480011,Moses Y. Beach School,Public Schools,Wallingford School District,304 North Main Street,Wallingford,CT,06492-3735,203-294-3940,203-294-3969,www.wallingford.k12.ct.us/page.cfm?p12068,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1489111,1480011,Multi-Vocational Life Skills Program,Program,Wallingford School District,70 Pond Hill Road,Wallingford,CT,06492-4809,203-294-5350,203-294-5353,www.wallingford.k12.ct.us/page.cfm?p12522,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1480311,1480011,Parker Farms School,Public Schools,Wallingford School District,30 Parker Farms Road,Wallingford,CT,06492-2972,203-294-6200,203-294-6229,www.wallingford.k12.ct.us/page.cfm?p12264,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481211,1480011,Pond Hill School,Public Schools,Wallingford School District,299 Pond Hill Road,Wallingford,CT,06492-5319,203-294-6230,203-294-6259,www.wallingford.k12.ct.us/page.cfm?p12220,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480411,1480011,Rock Hill School,Public Schools,Wallingford School District,910 Old Rock Hill Road,Wallingford,CT,06492-2528,203-294-6260,203-294-6289,www.wallingford.k12.ct.us/page.cfm?p12187,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480117,1480011,Wallingford Adult Education,Adult Education Providers,Wallingford School District,37 Hall Avenue,Wallingford,CT,06492,203-294-3900,203-294-3929,www.wallingfordadulted.org,,,,,,,,,,,,,,,,,
1480011,1480011,Wallingford School District,Public School Districts,Wallingford School District,100 South Turnpike Road,Wallingford,CT,06492,203-949-6500,,wallingford.ccsct.com/,,,,,,,,,,,,,,,,,
1480811,1480011,Yalesville School,Public Schools,Wallingford School District,415 Church Street,Yalesville,CT,06492-2281,203-284-6900,203-284-6929,www.wallingford.k12.ct.us/page.cfm?p12307,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512111,1510011,B. W. Tinker School,Public Schools,Waterbury School District,809 Highland Ave.,Waterbury,CT,06708-4601,203-574-8186,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510411,1510011,B.W. Tinker BDLC,Program,Waterbury School District,809 Highland Ave,Waterbury,CT,06708,203-574-8186,,www.waterbury.k12.ct.us,,Special Education,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514611,1510011,Bucks Hill Autism,Program,Waterbury School District,330 Bucks Hill Road,Waterbury,CT,06704,203-574-8000,,www.waterbury.k12.ct.us,,Special Education,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514311,1510011,Bucks Hill Bilingual,Program,Waterbury School District,330 Bucks Hill Road,Waterbury,CT,06704,203-574-8182,,www.waterbury.k12.ct.us,,Other,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510511,1510011,Bucks Hill School,Public Schools,Waterbury School District,330 Bucks Hill Rd.,Waterbury,CT,06704-1222,203-574-8182,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510111,1510011,Bunker Hill BDLC,Program,Waterbury School District,170 Bunker Hill Ave,Waterbury,CT,06708,203-574-8183,,www.waterbury.k12.ct.us,,Special Education,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510611,1510011,Bunker Hill School,Public Schools,Waterbury School District,170 Bunker Hill Ave.,Waterbury,CT,06708-2226,203-574-8183,,www.waterbury.k12.ct.us/School_Links/Bunker%20Hill/index.html,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511911,1510011,Carrington ESC,Program,Waterbury School District,24 Kenmore Ave,Waterbury,CT,06708,203-574-8184,,www.waterbury.k12.ct.us,,Special Education,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1512711,1510011,Carrington School,Public Schools,Waterbury School District,24 Kenmore Ave.,Waterbury,CT,06708-1845,203-574-8184,,www.carringtonschool.com/,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1514111,1510011,Chase Bilingual,Program,Waterbury School District,40 Woodtick Rd,Waterbury,CT,06705,203-574-8188,,www.waterbury.k12.ct.us,,Other,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514511,1510011,Crosby Autism,Program,Waterbury School District,300 Pierpont Rd,Waterbury,CT,06705,203-574-8061,,www.waterbury.k12.ct.us,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1516211,1510011,Crosby High School,Public Schools,Waterbury School District,300 Pierpont Rd.,Waterbury,CT,06705-3905,203-574-8061,,www.crosbyhigh.com/,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1514011,1510011,Crosby NVCC (Waterbury Transition Learning Center),Program,Waterbury School District,750 Chase Parkway,Waterbury,CT,06708,203-574-8061,,www.waterbury.k12.ct.us,,Transition Community-Based,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1510911,1510011,Driggs School,Public Schools,Waterbury School District,77 Woodlawn Terrace,Waterbury,CT,06710-1721,203-574-8160,,www.waterbury.k12.ct.us/School_Links/Driggs/mainpg.htm,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511611,1510011,Duggan School,Public Schools,Waterbury School District,952 Bank Street,Waterbury,CT,06708,203-574-8875,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1519111,1510011,Enlightenment School,Program,Waterbury School District,30 Church St.,Waterbury,CT,06702,203-574-8050,,www.waterbury.k12.ct.us/31/Home,,Alternative,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1511411,1510011,F. J. Kingsbury School,Public Schools,Waterbury School District,220 Columbia Blvd.,Waterbury,CT,06710-1401,203-574-8172,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512611,1510011,Gilmartin School,Public Schools,Waterbury School District,107 Wyoming Ave.,Waterbury,CT,06706-2742,203-574-8175,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1510711,1510011,H. S. Chase School,Public Schools,Waterbury School District,40 Woodtick Rd.,Waterbury,CT,06705-2207,203-574-8188,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514211,1510011,Hopeville Bilingual,Program,Waterbury School District,2 Cypress Street,Waterbury,CT,06706,203-574-8173,,www.waterbury.k12.ct.us,,Other,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511311,1510011,Hopeville School,Public Schools,Waterbury School District,2 Cypress St.,Waterbury,CT,06706-2101,203-574-8173,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516411,1510011,John F. Kennedy High School,Public Schools,Waterbury School District,422 Highland Ave.,Waterbury,CT,06708-3443,203-574-8153,,www.khswtby.org/,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1513111,1510011,Maloney Interdistrict Magnet School,Public Schools,Waterbury School District,233 South Elm St.,Waterbury,CT,06706,203-574-8162,,teacherweb.com/ct/maloneymagnetschool/maloney/,,,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519811,1510011,Maloney Prek,Program,Waterbury School District,233 South Elm Street,Waterbury,CT,06706,203-574-8000,,www.waterbury.k12.ct.us/31/Home,,Pre-Kindergarten,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513511,1510011,Margaret M. Generali Autism,Program,Waterbury School District,3196 East Main St.,Waterbury,CT,06705,203-574-8174,,www.waterbury.k12.ct.us,,Special Education,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511111,1510011,Margaret M. Generali Elementary School,Public Schools,Waterbury School District,3196 East Main St.,Waterbury,CT,06705-3430,203-574-8174,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512911,1510011,Michael F. Wallace Autism,Program,Waterbury School District,3465 East Main St,Waterbury,CT,06705,203-574-8410,,www.waterbury.k12.ct.us,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1515111,1510011,Michael F. Wallace Middle School,Public Schools,Waterbury School District,3465 East Main St.,Waterbury,CT,06705-3805,203-574-8140,,www.waterbury.k12.ct.us,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1513711,1510011,North End BDLC,Program,Waterbury School District,534 Bucks Hill Road,Waterbury,CT,06704,203-574-8203,,www.waterbury.k12.ct.us,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1515711,1510011,North End Bilingual,Program,Waterbury School District,534 Bucks Hill Road,Waterbury,CT,06704,203-574-8097,,www.waterbury.k12.ct.us,,Other,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1511811,1510011,North End ESC,Program,Waterbury School District,534 Bucks Hill Road,Waterbury,CT,06704,203-574-8097,,www.waterbury.k12.ct.us,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1515311,1510011,North End Middle School,Public Schools,Waterbury School District,534 Bucks Hill Rd.,Waterbury,CT,06704-1270,203-574-8097,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1514811,1510011,North End SCOPE,Program,Waterbury School District,534 Bucks Hill Road,Waterbury,CT,06704,203-574-8120,,www.waterbury.k12.ct.us,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1512411,1510011,Reed ESC,Program,Waterbury School District,33 Griggs St,Waterbury,CT,06704,203-574-8180,,www.waterbury.k12.ct.us,,Special Education,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1513411,1510011,Reed School,Public Schools,Waterbury School District,33 Griggs Street,Waterbury,CT,06704,203-574-8180,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1512811,1510011,Regan School,Public Schools,Waterbury School District,2780 North Main St.,Waterbury,CT,06704-1603,203-574-8187,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513311,1510011,Rotella Interdistrict Magnet School,Public Schools,Waterbury School District,380 Pierpont Rd.,Waterbury,CT,06705,203-574-8168,,free.hostdepartment.com/r/rotella/,,,Yes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518011,1510011,Special Education Preschool,Program,Waterbury School District,330 Bucks Hill Rd.,Waterbury,CT,06704-1222,203-574-8067,,www.waterbury.k12.ct.us,,Pre-Kindergarten,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512011,1510011,Sprague School,Public Schools,Waterbury School District,1443 Thomaston Ave.,Waterbury,CT,06704-1716,203-574-8189,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519011,1510011,State Street School,Program,Waterbury School District,58 Griggs School,Waterbury,CT,06704,203-574-8028,,www.waterbury.k12.ct.us/30/Home,,Special Education,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1510217,1510011,WATERBURY/LV,Adult Education Providers,Waterbury School District,267 Grand Street,Waterbury,CT,06702,203-754-1164,203-574-8055,www.lvgwct.org,,,,,,,,,,,,,,,,,
1514411,1510011,Wallace BDLC,Program,Waterbury School District,3465 East Main Street,Waterbury,CT,06705,203-574-8140,,www.waterbury.k12.ct.us,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1515811,1510011,Wallace Bilingual,Program,Waterbury School District,3465 East Main Street,Waterbury,CT,06705,203-574-8140,,www.waterbury.k12.ct.us,,Other,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1514911,1510011,Wallace SCOPE,Program,Waterbury School District,3465 East Main Street,Waterbury,CT,06705,203-574-8140,,www.waterbury.k12.ct.us,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1512211,1510011,Walsh School,Public Schools,Waterbury School District,55 Dikeman Street,Waterbury,CT,06704-3907,203-574-8164,,www.waterbury.k12.ct.us/School_Links/Walsh/index.html,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512311,1510011,Washington School,Public Schools,Waterbury School District,685 Baldwin St.,Waterbury,CT,06706-1507,203-574-8177,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510117,1510011,Waterbury Adult Education,Adult Education Providers,Waterbury School District,28 East Clay Street,Waterbury,CT,06706,203-574-8038,203-597-3438,www.waterbury.k12.ct.us/aed,,,,,,,,,,,,,,,,,
1516011,1510011,Waterbury Arts Magnet School (High),Public Schools,Waterbury School District,16 South Elm St.,Waterbury,CT,06706,203-573-6300,,,,,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1515011,1510011,Waterbury Arts Magnet School (Middle),Public Schools,Waterbury School District,16 South Elm St.,Waterbury,CT,06706,203-573-6300,,,,,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1516711,1510011,Waterbury Career Academy,Public Schools,Waterbury School District,175 Birch Street,Waterbury,CT,06704,203-574-8000,,www.waterbury.k12.ct.us,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1510011,1510011,Waterbury School District,Public School Districts,Waterbury School District,"236 Grand Street, Chase Office Building",Waterbury,CT,06702,203-574-8004,,www.waterbury.k12.ct.us,,,,,,,,,,,,,,,,,
1510811,1510011,Wendell L. Cross School,Public Schools,Waterbury School District,1255 Hamilton Ave.,Waterbury,CT,06706-2306,203-574-8171,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514711,1510011,West Side BDLC,Program,Waterbury School District,483 Chase Pkwy,Waterbury,CT,06708,203-574-8120,,www.waterbury.k12.ct.us,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1515611,1510011,West Side Bilingual,Program,Waterbury School District,483 Chase,Waterbury,CT,06708,203-574-8120,,www.waterbury.k12.ct.us,,Other,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1515211,1510011,West Side Middle School,Public Schools,Waterbury School District,483 Chase Parkway,Waterbury,CT,06708-3303,203-574-8120,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1515511,1510011,West Side SCOPE,Program,Waterbury School District,483 Chase Pkwy,Waterbury,CT,06708,203-574-8120,,www.waterbury.k12.ct.us,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1511711,1510011,Wilby ESC,Program,Waterbury School District,568 Bucks Hill Road,Waterbury,CT,06704,203-574-8100,,www.waterbury.k12.ct.us,,Special Education,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1516311,1510011,Wilby High School,Public Schools,Waterbury School District,568 Bucks Hill Rd.,Waterbury,CT,06704-1296,203-574-8100,,www.wilbyhs.org/,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1511211,1510011,Woodrow Wilson BDLC,Program,Waterbury School District,235 Birch Street,Waterbury,CT,06704,203-574-6660,,www.waterbury.k12.ct.us,,Special Education,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513211,1510011,Woodrow Wilson School,Public Schools,Waterbury School District,235 Birch St.,Waterbury,CT,06704,203-573-6660,,www.waterbury.k12.ct.us/School_Links/wilson/index.htm,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521111,1520011,Autism Class,Program,Waterford School District,165 Great Neck Road,Waterford,CT,06385,860-444-5802,,,,Special Education,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520311,1520011,Avery Point Transition Program,Program,Waterford School District,1084 Shennecossett Road,Groton,CT,06340,860-405-9017,,averypoint.uconn.edu/,,Public School-Based Transition Program,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1525111,1520011,Clark Lane Middle School,Public Schools,Waterford School District,105 Clark Ln.,Waterford,CT,06385-2199,860-443-2837,,www.waterfordschools.org/cl/index.htm,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1520211,1520011,Great Neck Elementary School,Public Schools,Waterford School District,165 Great Neck Rd.,Waterford,CT,06385-3739,860-442-2593,,www.waterfordschools.org/grneck/index.htm,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520611,1520011,Oswegatchie Elementary School,Public Schools,Waterford School District,470 Boston Post Rd.,Waterford,CT,06385-1598,860-442-4331,,www.waterfordschools.org/OSW/Oswegatchie%20Homepage1.htm,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520711,1520011,Quaker Hill Elementary School,Public Schools,Waterford School District,285 Bloomingdale Rd.,Quaker Hill,CT,06375,860-442-1095,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526111,1520011,Waterford High School,Public Schools,Waterford School District,20 Rope Ferry Rd.,Waterford,CT,06385-2894,860-437-6956,,www.waterfordschools.org/whsnew/index.htm,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1521211,1520011,Waterford High School Tutor Center,Program,Waterford School District,20 Rope Ferry Road,Waterford,CT,06385,860-437-6956,,,,Dropout Diversion/Credit Recovery,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1520011,1520011,Waterford School District,Public School Districts,Waterford School District,15 Rope Ferry Road,Waterford,CT,06385,860-444-5801,,www.waterfordschools.org,,,,,,,,,,,,,,,,,
1530311,1530011,Fletcher W. Judson School,Public Schools,Watertown School District,124 Hamilton Lane,Watertown,CT,06795-2405,860-945-4850,860-945-2711,www.watertownps.org,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530211,1530011,John Trumbull Primary School,Public Schools,Watertown School District,779 Buckingham St.,Oakville,CT,06779-1109,860-945-2776,860-945-2781,www.watertownps.org,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530411,1530011,Polk School,Public Schools,Watertown School District,435 Buckingham St.,Oakville,CT,06779-1131,860-945-4840,860-945-7113,www.watertownps.org,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535111,1530011,Swift Middle School,Public Schools,Watertown School District,250 Colonial St.,Oakville,CT,06779-2008,860-945-4830,860-945-6449,www.watertownps.org,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1536111,1530011,Watertown High School,Public Schools,Watertown School District,324 French St.,Watertown,CT,06795-2929,860-945-4810,860-945-3348,www.watertownps.org,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
1530011,1530011,Watertown School District,Public School Districts,Watertown School District,10 DeForest Street,Watertown,CT,06795,860-945-4801,860-945-2775,www.watertownps.org,,,,,,,,,,,,,,,,,
1530811,1530011,Watertown Transition Academy,Program,Watertown School District,"3rd Fl Ste 305E, Princeton E., 76 Westbu",Watertown,CT,06795,860-945-4810,,www.watertownps.org,,Transition Community-Based,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1559111,1550011,Achieve,Program,West Hartford School District,11 Wampanoag Drive,West Hartford,CT,06117,860-231-7945,,,,Transition Community-Based,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1551611,1550011,Aiken School,Public Schools,West Hartford School District,212 King Philip Dr.,West Hartford,CT,06117-1408,860-233-6994,,aiken.whps.org,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559311,1550011,Braeburn Learning Center,Program,West Hartford School District,45 Braeburn Rd,West Hartford,CT,06107,860-561-2200,,,,Special Education,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
