"","school_id","year","category","year_score","type","count"
"4174","0335111","2013-14","Black or African American ","2009-10 ","CMT","79.5 "
"4175","0335111","2013-14","Hispanic or Latino ","2009-10 ","CMT","80.9 "
"4176","0335111","2013-14","English Language Learners ","2009-10 ","CMT",". "
"4177","0335111","2013-14","","2009-10 ","CMT",""
"4178","0335111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","76.4 "
"4179","0335111","2013-14","Students with Disabilities ","2009-10 ","CMT","59.5 "
"4180","0335111","2013-14","","2010-11","CMT",""
"4181","0335111","2013-14","Black or African American ","2010-11","CMT","83.2"
"4182","0335111","2013-14","Hispanic or Latino ","2010-11","CMT","87.9"
"4183","0335111","2013-14","English Language Learners ","2010-11","CMT","."
"4184","0335111","2013-14","","2010-11","CMT",""
"4185","0335111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","80.1"
"4186","0335111","2013-14","Students with Disabilities ","2010-11","CMT","59.6"
"4187","0335111","2013-14","","2011-12 ","CMT",""
"4188","0335111","2013-14","Black or African American ","2011-12 ","CMT","77.8 "
"4189","0335111","2013-14","Hispanic or Latino ","2011-12 ","CMT","89.2 "
"4190","0335111","2013-14","English Language Learners ","2011-12 ","CMT",". "
"4191","0335111","2013-14","","2011-12 ","CMT",""
"4192","0335111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","81.9 "
"4193","0335111","2013-14","Students with Disabilities ","2011-12 ","CMT","59.8 "
"4194","0335111","2013-14","","2012-13 ","CMT",""
"4195","0335111","2013-14","Black or African American ","2012-13 ","CMT","74.1 "
"4196","0335111","2013-14","Hispanic or Latino ","2012-13 ","CMT","83.9 "
"4197","0335111","2013-14","English Language Learners ","2012-13 ","CMT",". "
"4198","0335111","2013-14","","2012-13 ","CMT",""
"4199","0335111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","80.3 "
"4200","0335111","2013-14","Students with Disabilities ","2012-13 ","CMT","57.3 "
"4201","0336111","201314","Black or African American ","2009-10 ","CMT",". "
"4202","0336111","201314","Hispanic or Latino ","2009-10 ","CMT",". "
"4203","0336111","201314","English Language Learners ","2009-10 ","CMT",". "
"4204","0336111","201314","","2009-10 ","CMT",""
"4205","0336111","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT",". "
"4206","0336111","201314","Students with Disabilities ","2009-10 ","CMT",". "
"4207","0336111","201314","High Needs ","2009-10 ","CMT",". "
"4208","0336111","201314","Black or African American ","2010-11","CMT","."
"4209","0336111","201314","Hispanic or Latino ","2010-11","CMT","."
"4210","0336111","201314","English Language Learners ","2010-11","CMT","."
"4211","0336111","201314","","2010-11","CMT",""
"4212","0336111","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","."
"4213","0336111","201314","Students with Disabilities ","2010-11","CMT","."
"4214","0336111","201314","High Needs ","2010-11","CMT","."
"4215","0336111","201314","Black or African American ","2011-12 ","CMT",". "
"4216","0336111","201314","Hispanic or Latino ","2011-12 ","CMT",". "
"4217","0336111","201314","English Language Learners ","2011-12 ","CMT",". "
"4218","0336111","201314","","2011-12 ","CMT",""
"4219","0336111","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT",". "
"4220","0336111","201314","Students with Disabilities ","2011-12 ","CMT",". "
"4221","0336111","201314","High Needs ","2011-12 ","CMT",". "
"4222","0336111","201314","Black or African American ","2012-13 ","CMT",". "
"4223","0336111","201314","Hispanic or Latino ","2012-13 ","CMT",". "
"4224","0336111","201314","English Language Learners ","2012-13 ","CMT",". "
"4225","0336111","201314","","2012-13 ","CMT",""
"4226","0336111","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT",". "
"4227","0336111","201314","Students with Disabilities ","2012-13 ","CMT",". "
"4228","0336111","201314","High Needs ","2012-13 ","CMT",". "
"4229","0336111","201314","","2009-10 ","CAPT",""
"4230","0336111","201314","Black or African American ","2009-10 ","CAPT",". "
"4231","0336111","201314","Hispanic or Latino ","2009-10 ","CAPT",". "
"4232","0336111","201314","English Language Learners ","2009-10 ","CAPT",". "
"4233","0336111","201314","","2009-10 ","CAPT",""
"4234","0336111","201314","Eligible for Free or Reduced-Price Meals ","2009-10 ","CAPT","68.5 "
"4235","0336111","201314","Students with Disabilities ","2009-10 ","CAPT",". "
"4236","0336111","201314","","2010-11","CAPT",""
"4237","0336111","201314","Black or African American ","2010-11","CAPT","."
"4238","0336111","201314","Hispanic or Latino ","2010-11","CAPT","."
"4239","0336111","201314","English Language Learners ","2010-11","CAPT","."
"4240","0336111","201314","","2010-11","CAPT",""
"4241","0336111","201314","Eligible for Free or Reduced-Price Meals ","2010-11","CAPT","."
"4242","0336111","201314","Students with Disabilities ","2010-11","CAPT","."
"4243","0336111","201314","","2011-12 ","CAPT",""
"4244","0336111","201314","Black or African American ","2011-12 ","CAPT",". "
"4245","0336111","201314","Hispanic or Latino ","2011-12 ","CAPT",". "
"4246","0336111","201314","English Language Learners ","2011-12 ","CAPT",". "
"4247","0336111","201314","","2011-12 ","CAPT",""
"4248","0336111","201314","Eligible for Free or Reduced-Price Meals ","2011-12 ","CAPT",". "
"4249","0336111","201314","Students with Disabilities ","2011-12 ","CAPT",". "
"4250","0336111","201314","","2012-13 ","CAPT",""
"4251","0336111","201314","Black or African American ","2012-13 ","CAPT",". "
"4252","0336111","201314","Hispanic or Latino ","2012-13 ","CAPT",". "
"4253","0336111","201314","English Language Learners ","2012-13 ","CAPT",". "
"4254","0336111","201314","","2012-13 ","CAPT",""
"4255","0336111","201314","Eligible for Free or Reduced-Price Meals ","2012-13 ","CAPT",". "
"4256","0336111","201314","Students with Disabilities ","2012-13 ","CAPT",". "
"4257","0340111","2013-14","Black or African American ","2009-10 ","CMT","N/A "
"4258","0340111","2013-14","Hispanic or Latino ","2009-10 ","CMT","N/A "
"4259","0340111","2013-14","English Language Learners ","2009-10 ","CMT","N/A "
"4260","0340111","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","N/A "
"4261","0340111","2013-14","Students with Disabilities ","2009-10 ","CMT","N/A "
"4262","0340111","2013-14","High Needs ","2009-10 ","CMT","N/A "
"4263","0340111","2013-14","School ","2009-10 ","CMT","N/A "
"4264","0340111","2013-14","Black or African American ","2010-11","CMT","N/A"
"4265","0340111","2013-14","Hispanic or Latino ","2010-11","CMT","N/A"
"4266","0340111","2013-14","English Language Learners ","2010-11","CMT","N/A"
"4267","0340111","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","N/A"
"4268","0340111","2013-14","Students with Disabilities ","2010-11","CMT","N/A"
"4269","0340111","2013-14","High Needs ","2010-11","CMT","N/A"
"4270","0340111","2013-14","School ","2010-11","CMT","N/A"
"4271","0340111","2013-14","Black or African American ","2011-12 ","CMT","N/A "
"4272","0340111","2013-14","Hispanic or Latino ","2011-12 ","CMT","N/A "
"4273","0340111","2013-14","English Language Learners ","2011-12 ","CMT","N/A "
"4274","0340111","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","N/A "
"4275","0340111","2013-14","Students with Disabilities ","2011-12 ","CMT","N/A "
"4276","0340111","2013-14","High Needs ","2011-12 ","CMT","N/A "
"4277","0340111","2013-14","School ","2011-12 ","CMT","N/A "
"4278","0340111","2013-14","Black or African American ","2012-13 ","CMT","N/A "
"4279","0340111","2013-14","Hispanic or Latino ","2012-13 ","CMT","N/A "
"4280","0340111","2013-14","English Language Learners ","2012-13 ","CMT","N/A "
"4281","0340111","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","N/A "
"4282","0340111","2013-14","Students with Disabilities ","2012-13 ","CMT","N/A "
"4283","0340111","2013-14","High Needs ","2012-13 ","CMT","N/A "
"4284","0340111","2013-14","School ","2012-13 ","CMT","N/A "
"4285","0340211","2013-14","Black or African American ","2009-10 ","CMT","68.4 "
"4286","0340211","2013-14","Hispanic or Latino ","2009-10 ","CMT","68.5 "
"4287","0340211","2013-14","English Language Learners ","2009-10 ","CMT","63.2 "
"4288","0340211","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","67.9 "
"4289","0340211","2013-14","Students with Disabilities ","2009-10 ","CMT","57.2 "
"4290","0340211","2013-14","High Needs ","2009-10 ","CMT","66.1 "
"4291","0340211","2013-14","School ","2009-10 ","CMT","72.1 "
"4292","0340211","2013-14","Black or African American ","2010-11","CMT","."
"4293","0340211","2013-14","Hispanic or Latino ","2010-11","CMT","63.0"
"4294","0340211","2013-14","English Language Learners ","2010-11","CMT","63.1"
"4295","0340211","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","68.9"
"4296","0340211","2013-14","Students with Disabilities ","2010-11","CMT","45.3"
"4297","0340211","2013-14","High Needs ","2010-11","CMT","68.0"
"4298","0340211","2013-14","School ","2010-11","CMT","71.2"
"4299","0340211","2013-14","Black or African American ","2011-12 ","CMT","73.9 "
"4300","0340211","2013-14","Hispanic or Latino ","2011-12 ","CMT","67.7 "
"4301","0340211","2013-14","English Language Learners ","2011-12 ","CMT","56.9 "
"4302","0340211","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","69.3 "
"4303","0340211","2013-14","Students with Disabilities ","2011-12 ","CMT","55.1 "
"4304","0340211","2013-14","High Needs ","2011-12 ","CMT","69.2 "
"4305","0340211","2013-14","School ","2011-12 ","CMT","73.8 "
"4306","0340211","2013-14","Black or African American ","2012-13 ","CMT",". "
"4307","0340211","2013-14","Hispanic or Latino ","2012-13 ","CMT","63.5 "
"4308","0340211","2013-14","English Language Learners ","2012-13 ","CMT","55.0 "
"4309","0340211","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","65.8 "
"4310","0340211","2013-14","Students with Disabilities ","2012-13 ","CMT","51.5 "
"4311","0340211","2013-14","High Needs ","2012-13 ","CMT","65.7 "
"4312","0340211","2013-14","School ","2012-13 ","CMT","70.1 "
"4313","0340511","2013-14","Black or African American ","2009-10 ","CMT",". "
"4314","0340511","2013-14","Hispanic or Latino ","2009-10 ","CMT",". "
"4315","0340511","2013-14","English Language Learners ","2009-10 ","CMT",". "
"4316","0340511","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT",". "
"4317","0340511","2013-14","Students with Disabilities ","2009-10 ","CMT",". "
"4318","0340511","2013-14","High Needs ","2009-10 ","CMT",". "
"4319","0340511","2013-14","School ","2009-10 ","CMT",". "
"4320","0340511","2013-14","Black or African American ","2010-11","CMT","."
"4321","0340511","2013-14","Hispanic or Latino ","2010-11","CMT","66.5"
"4322","0340511","2013-14","English Language Learners ","2010-11","CMT","."
"4323","0340511","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","63.0"
"4324","0340511","2013-14","Students with Disabilities ","2010-11","CMT","."
"4325","0340511","2013-14","High Needs ","2010-11","CMT","61.4"
"4326","0340511","2013-14","School ","2010-11","CMT","77.5"
"4327","0340511","2013-14","Black or African American ","2011-12 ","CMT",". "
"4328","0340511","2013-14","Hispanic or Latino ","2011-12 ","CMT","67.1 "
"4329","0340511","2013-14","English Language Learners ","2011-12 ","CMT",". "
"4330","0340511","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","62.8 "
"4331","0340511","2013-14","Students with Disabilities ","2011-12 ","CMT",". "
"4332","0340511","2013-14","High Needs ","2011-12 ","CMT","64.3 "
"4333","0340511","2013-14","School ","2011-12 ","CMT","77.9 "
"4334","0340511","2013-14","Black or African American ","2012-13 ","CMT",". "
"4335","0340511","2013-14","Hispanic or Latino ","2012-13 ","CMT","43.4 "
"4336","0340511","2013-14","English Language Learners ","2012-13 ","CMT",". "
"4337","0340511","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","47.5 "
"4338","0340511","2013-14","Students with Disabilities ","2012-13 ","CMT",". "
"4339","0340511","2013-14","High Needs ","2012-13 ","CMT","45.0 "
"4340","0340511","2013-14","School ","2012-13 ","CMT","61.5 "
"4341","0340611","2013-14","Black or African American ","2009-10 ","CMT",". "
"4342","0340611","2013-14","Hispanic or Latino ","2009-10 ","CMT","67.7 "
"4343","0340611","2013-14","English Language Learners ","2009-10 ","CMT","60.6 "
"4344","0340611","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","69.4 "
"4345","0340611","2013-14","Students with Disabilities ","2009-10 ","CMT",". "
"4346","0340611","2013-14","High Needs ","2009-10 ","CMT","69.6 "
"4347","0340611","2013-14","School ","2009-10 ","CMT","73.6 "
"4348","0340611","2013-14","Black or African American ","2010-11","CMT","."
"4349","0340611","2013-14","Hispanic or Latino ","2010-11","CMT","71.3"
"4350","0340611","2013-14","English Language Learners ","2010-11","CMT","66.5"
"4351","0340611","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","73.9"
"4352","0340611","2013-14","Students with Disabilities ","2010-11","CMT","."
"4353","0340611","2013-14","High Needs ","2010-11","CMT","73.9"
"4354","0340611","2013-14","School ","2010-11","CMT","76.8"
"4355","0340611","2013-14","Black or African American ","2011-12 ","CMT",". "
"4356","0340611","2013-14","Hispanic or Latino ","2011-12 ","CMT","74.0 "
"4357","0340611","2013-14","English Language Learners ","2011-12 ","CMT","68.0 "
"4358","0340611","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","73.8 "
"4359","0340611","2013-14","Students with Disabilities ","2011-12 ","CMT","70.4 "
"4360","0340611","2013-14","High Needs ","2011-12 ","CMT","73.0 "
"4361","0340611","2013-14","School ","2011-12 ","CMT","74.1 "
"4362","0340611","2013-14","Black or African American ","2012-13 ","CMT",". "
"4363","0340611","2013-14","Hispanic or Latino ","2012-13 ","CMT","69.3 "
"4364","0340611","2013-14","English Language Learners ","2012-13 ","CMT","64.7 "
"4365","0340611","2013-14","Eligible for Free or Reduced-Price Meals ","2012-13 ","CMT","70.6 "
"4366","0340611","2013-14","Students with Disabilities ","2012-13 ","CMT","66.8 "
"4367","0340611","2013-14","High Needs ","2012-13 ","CMT","69.9 "
"4368","0340611","2013-14","School ","2012-13 ","CMT","71.7 "
"4369","0340811","2013-14","Black or African American ","2009-10 ","CMT","66.3 "
"4370","0340811","2013-14","Hispanic or Latino ","2009-10 ","CMT","67.8 "
"4371","0340811","2013-14","English Language Learners ","2009-10 ","CMT","60.7 "
"4372","0340811","2013-14","Eligible for Free or Reduced-Price Meals ","2009-10 ","CMT","69.1 "
"4373","0340811","2013-14","Students with Disabilities ","2009-10 ","CMT","60.2 "
"4374","0340811","2013-14","High Needs ","2009-10 ","CMT","68.7 "
"4375","0340811","2013-14","School ","2009-10 ","CMT","73.5 "
"4376","0340811","2013-14","Black or African American ","2010-11","CMT","."
"4377","0340811","2013-14","Hispanic or Latino ","2010-11","CMT","69.5"
"4378","0340811","2013-14","English Language Learners ","2010-11","CMT","62.4"
"4379","0340811","2013-14","Eligible for Free or Reduced-Price Meals ","2010-11","CMT","68.5"
"4380","0340811","2013-14","Students with Disabilities ","2010-11","CMT","47.9"
"4381","0340811","2013-14","High Needs ","2010-11","CMT","68.3"
"4382","0340811","2013-14","School ","2010-11","CMT","73.9"
"4383","0340811","2013-14","Black or African American ","2011-12 ","CMT",". "
"4384","0340811","2013-14","Hispanic or Latino ","2011-12 ","CMT","70.5 "
"4385","0340811","2013-14","English Language Learners ","2011-12 ","CMT","64.8 "
"4386","0340811","2013-14","Eligible for Free or Reduced-Price Meals ","2011-12 ","CMT","73.2 "
"4387","0340811","2013-14","Students with Disabilities ","2011-12 ","CMT","68.3 "
"4388","0340811","2013-14","High Needs ","2011-12 ","CMT","72.7 "
"4389","0340811","2013-14","School ","2011-12 ","CMT","77.2 "
"4390","0340811","2013-14","Black or African American ","2012-13 ","CMT",". "
"4391","0340811","2013-14","Hispanic or Latino ","2012-13 ","CMT","67.1 "
"4392","0340811","2013-14","English Language Learners ","2012-13 ","CMT","62.0 "
