"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Two or More Races","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","White","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","American Indian or Alaska Native","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Asian","N/A","*","*","*","N/A","*","N/A","*","N/A","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Black or African American","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Hispanic/Latino of any race","*","*","*","*","*","*","N/A","N/A","*","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Two or More Races","*","*","*","*","*","*","N/A","*","N/A","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","White",15,5.0,22,7.7,18,6.3,8,2.7,"*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","American Indian or Alaska Native","*","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Asian","*","*","N/A","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Black or African American",9,42.9,"*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Hispanic/Latino of any race",7,12.7,11,17.2,13,24.1,8,17.0,6,14.3
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Two or More Races","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","White",58,8.7,56,8.6,49,7.7,35,5.9,58,9.9
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","American Indian or Alaska Native","*","*","*","*","N/A","*","N/A","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Asian","N/A","N/A","*","*","*","*","N/A","N/A","N/A","N/A"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Black or African American",9,"*",10,43.5,11,39.3,12,46.2,"*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Hispanic/Latino of any race",11,29.7,9,23.1,18,33.3,11,23.9,12,20.3
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Two or More Races","*","*","*","*","*","*",10,41.7,10,41.7
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","White",128,15.1,107,13.3,104,13.9,67,9.1,66,9.1
"West Hartford School District","=""1550011""","Achieve","=""1559111""","Black or African American","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"West Hartford School District","=""1550011""","Achieve","=""1559111""","Hispanic/Latino of any race","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"West Hartford School District","=""1550011""","Achieve","=""1559111""","Two or More Races","N/A","N/A","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Achieve","=""1559111""","White","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","American Indian or Alaska Native","N/A","N/A","N/A","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Black or African American","*","*","N/A","*","*","*","N/A","*","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Two or More Races","N/A","*","N/A","*","N/A","*","*","*","N/A","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","White","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","American Indian or Alaska Native","N/A","N/A","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Asian","*","*","*","*","*","*","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Black or African American",6,17.1,"*","*",8,26.7,"*","*",6,24.0
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Hispanic/Latino of any race","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Two or More Races","N/A","*","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","White","*","*","*","*",6,2.3,8,3.2,8,3.2
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Black or African American","*","*","*","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Hispanic/Latino of any race","N/A","*","N/A","*","N/A","N/A","*","*","N/A","N/A"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","White","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Black or African American","*","*","*","*","*","*","*","*","N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Hispanic/Latino of any race",9,7.9,"*","*","*","*","*","*","N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","White","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Asian","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Black or African American",30,20.5,18,11.2,31,18.9,"*","*",16,11.0
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Hispanic/Latino of any race",39,13.9,41,14.5,34,12.4,42,15.2,35,11.9
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Two or More Races","*","*","*","*","*","*","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","White",36,4.3,27,3.0,38,4.5,33,3.9,24,2.8
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Hispanic/Latino of any race","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Asian","*","*",6,4.2,"*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Black or African American","*","*",24,16.9,31,21.8,33,24.8,20,17.5
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Hispanic/Latino of any race",34,15.7,26,13.2,25,13.6,26,13.8,25,12.4
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Native Hawaiian or Other Pacific Islander","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Two or More Races","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","White",46,4.7,39,4.1,36,3.8,41,4.5,37,4.0
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","American Indian or Alaska Native","N/A","*","N/A","*","N/A","*","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Asian","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Black or African American",13,14.6,12,16.0,13,18.3,10,17.2,7,10.1
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Hispanic/Latino of any race",13,10.9,11,8.7,12,8.8,12,8.2,28,19.2
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Native Hawaiian or Other Pacific Islander","N/A","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Two or More Races","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","White",11,2.0,8,1.4,12,2.1,13,2.3,23,4.0
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Asian","N/A","*","N/A","*","N/A","N/A","N/A","N/A","N/A","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Black or African American","N/A","*","*","*","N/A","*","N/A","N/A","N/A","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Hispanic/Latino of any race","*","*","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Two or More Races","N/A","*","N/A","*","N/A","*","N/A","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""","Asian","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""","Black or African American","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""","Two or More Races","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""","White","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","American Indian or Alaska Native","N/A","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","Asian","*","*","*","*","*","*","*","*","N/A","N/A"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","Black or African American","N/A","N/A","*","*","*","*","*","*","*","*"
