"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Female",16,8.3,8,3.9,17,6.6,8,3.4,10,4.5
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Male",31,16.5,36,16.7,58,22.0,38,16.2,30,12.0
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Female",11,55.0,22,81.5,24,85.7,24,82.8,17,65.4
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Male",51,65.4,57,75.0,56,78.9,45,73.8,28,59.6
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Female",23,8.7,15,5.5,26,10.2,20,8.4,9,4.7
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Male",71,25.7,52,20.6,56,22.7,58,26.0,33,15.9
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Female",7,4.1,8,4.3,10,5.2,"*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Male",40,22.5,23,13.7,21,13.0,"*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Female",49,16.7,29,9.7,52,17.0,60,19.2,60,19.2
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Male",35,22.9,30,18.2,44,24.9,32,19.5,35,22.6
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Female",36,19.5,29,14.1,28,14.0,21,9.7,11,5.3
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Male",42,29.2,25,19.4,39,29.8,31,27.4,30,25.9
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Female","N/A","N/A","N/A","N/A","*","*",30,11.3,36,9.5
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Male","N/A","N/A","N/A","N/A","*","*",23,11.4,34,11.4
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Female","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Male","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Female",134,25.4,144,27.0,119,23.8,110,22.9,127,25.8
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Male",196,34.2,194,35.0,196,35.4,196,34.6,229,40.4
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Female",221,33.6,284,44.0,264,43.3,207,35.6,239,44.6
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Male",283,40.6,328,45.6,336,47.0,283,40.5,345,52.5
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",11,50.0
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Female","*","*","*","*",13,6.3,25,12.9,16,8.1
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Male","*","*","*","*",48,20.5,63,26.1,44,19.0
"Waterford School District","=""1520011""","Autism Class","=""1521111""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Waterford School District","=""1520011""","Avery Point Transition Program","=""1520311""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterford School District","=""1520011""","Avery Point Transition Program","=""1520311""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Female",12,3.7,14,4.3,13,4.1,12,3.7,12,3.7
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Male",57,15.6,40,11.1,40,11.6,49,14.4,46,13.2
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Male","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Female","*","*","*","*","*","*","*","*","N/A","N/A"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Male","*","*","*","*","*","*","*","*",8,4.6
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Male","*","*","*","*","*","*","*","*","N/A","N/A"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Female",22,5.2,16,4.0,30,7.6,29,7.0,25,6.2
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Male",65,13.7,53,12.1,50,11.9,56,13.3,46,11.0
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Female","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Male",6,3.8,7,4.1,"*","*","*","*","*","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Male","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Female","*","*","*","*","*","*","*","*","N/A","N/A"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Male","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Female",17,4.5,21,5.4,13,3.6,10,3.0,14,4.4
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Male",62,15.7,55,14.4,58,15.6,39,11.2,58,16.2
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Female",62,13.0,43,9.3,56,12.7,39,9.2,31,7.3
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Male",90,19.2,88,19.5,83,18.8,61,14.0,68,15.6
"West Hartford School District","=""1550011""","Achieve","=""1559111""","Female","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Achieve","=""1559111""","Male","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Male","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Male",6,2.8,"*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Female","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Male","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Female","*","*","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Male","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Female",7,4.8,"*","*","*","*","*","*","N/A","N/A"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Male",9,5.8,"*","*","*","*","*","*","N/A","N/A"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Female",34,4.7,35,4.6,39,5.2,32,4.3,29,3.9
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Male",78,10.6,60,7.8,73,9.7,66,8.7,52,6.6
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Female",37,4.8,23,3.2,30,4.2,35,4.8,26,3.6
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Male",82,10.7,72,9.8,72,9.6,72,10.1,64,8.9
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Female",12,2.7,8,1.8,7,1.5,"*","*",10,2.2
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Male",27,6.1,26,5.6,36,7.7,"*","*",52,10.3
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Male","*","*","*","*","N/A","N/A","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Norfeldt Learning Center","=""1559411""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","Female","*","*","*","*","*","*","*","*","N/A","N/A"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","Male","*","*","*","*","*","*","*","*",6,3.2
"West Hartford School District","=""1550011""","REACH","=""1557311""","Female","N/A","N/A","N/A","N/A","N/A","N/A",9,"*",11,"*"
"West Hartford School District","=""1550011""","REACH","=""1557311""","Male","N/A","N/A","N/A","N/A","N/A","N/A",10,"*",11,50.0
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Female","*","*","N/A","*","N/A","*","N/A","*","N/A","N/A"
"West Hartford School District","=""1550011""","STRIVE-West Hartford","=""1559211""","Male","*","*","*","*","*","*","*","*","N/A","N/A"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","Female",36,7.6,13,3.1,15,3.8,14,3.4,30,7.2
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","Male",64,13.4,40,8.6,49,10.7,50,11.3,71,15.6
"West Hartford School District","=""1550011""","Smith School","=""1551711""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Smith School","=""1551711""","Male","*","*","N/A","N/A","*","*","N/A","N/A",8,4.3
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","Strive-West Hartford","=""1559211""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","Female","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","Male","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","Male","*","*","*","*",8,3.9,"*","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane Learning Center","=""1559511""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","Male","*","*","N/A","N/A","N/A","N/A","*","*","*","*"
"West Hartford School District","=""1550011""","Wolcott Learning Center","=""1559611""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Wolcott Learning Center","=""1559611""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","Female","N/A","N/A","N/A","N/A","*","*","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","Male",7,2.7,"*","*","*","*","*","*","*","*"
"West Haven School District","=""1560011""","ASD Lab","=""1561111""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"West Haven School District","=""1560011""","ASD Lab","=""1561111""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""","Female","*","*","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Haven School District","=""1560011""","Alma E. Pagels School","=""1560811""","Male","*","*","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"West Haven School District","=""1560011""","Blended","=""1560711""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"West Haven School District","=""1560011""","Blended","=""1560711""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","Female","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"West Haven School District","=""1560011""","Blended (Molloy)","=""1560511""","Male","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""","Female",13,3.0,7,1.6,11,2.6,12,2.9,8,1.7
"West Haven School District","=""1560011""","Carrigan 5/6 Intermediate School","=""1565311""","Male",45,9.2,25,5.4,33,7.5,43,9.6,28,6.4
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""","Female","N/A","N/A","*","*","*","*","*","*","N/A","N/A"
"West Haven School District","=""1560011""","Edith E. Mackrille School","=""1560611""","Male",11,5.4,"*","*","*","*","*","*","N/A","N/A"
"West Haven School District","=""1560011""","Forest School","=""1560311""","Female","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","N/A"
"West Haven School District","=""1560011""","Forest School","=""1560311""","Male","*","*","N/A","N/A","N/A","N/A","*","*","*","*"
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","Female",76,15.1,50,11.0,42,10.1,24,5.4,31,7.6
"West Haven School District","=""1560011""","Harry M. Bailey Middle School","=""1565111""","Male",108,23.0,109,24.5,112,25.0,41,9.2,79,17.9
