"",,,,,"2011-12",,"2012-13",,"2013-14",,"2014-15",,"2015-16",
"Wallingford School District","=""1480011""","Dag Hammarskjold Middle School","=""1485211""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",21,19.3
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","*","*","N/A","*"
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Students with Disabilities","*","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Wallingford School District","=""1480011""","Highland School","=""1480211""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Students with Disabilities","*","*",13,15.7,"*","*",10,13.5,8,11.3
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Students with Disabilities",34,24.1,38,22.9,38,24.5,30,21.6,22,16.3
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Students with Disabilities",20,22.0,14,16.9,11,13.4,15,19.7,11,12.6
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""","Students with Disabilities","N/A","N/A","*","*","N/A","N/A","N/A","N/A","N/A","N/A"
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","Students with Disabilities","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Students with Disabilities","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Students with Disabilities","*","*","*","*","*","*","N/A","N/A","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Students with Disabilities","*","*","*","*","N/A","N/A","*","*","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Students with Disabilities","*","*","*","*","*","*","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Students with Disabilities","*","*",12,16.0,13,16.5,11,13.1,12,15.4
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",11,45.8
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",6,18.2
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Students with Disabilities",12,10.5,16,16.0,"*","*",11,10.4,7,8.9
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",16,64.0
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Students with Disabilities",14,15.1,17,16.5,25,22.7,23,22.3,15,18.8
"Waterbury School District","=""1510011""","Carrington ESC","=""1511911""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Students with Disabilities","*","*","*","*",10,10.5,9,8.9,12,12.5
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Crosby Autism","=""1514511""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Students with Disabilities",114,49.8,129,53.1,129,48.3,132,48.9,155,57.8
"Waterbury School District","=""1510011""","Crosby NVCC (Waterbury Transition Learning Center)","=""1514011""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Students with Disabilities",30,28.8,"*","*",29,27.1,17,18.7,22,20.0
"Waterbury School District","=""1510011""","Duggan CBL","=""1513611""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Students with Disabilities",11,12.5,13,12.3,15,13.3,17,15.5,18,16.8
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Students with Disabilities",32,62.7,34,61.8,42,70.0,45,67.2,38,76.0
"Waterbury School District","=""1510011""","Excel II","=""1513811""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Students with Disabilities","N/A","N/A","N/A","N/A","*","*","*","*",8,"*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Students with Disabilities",11,14.9,17,22.4,13,15.1,16,18.2,10,12.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Students with Disabilities",12,15.4,12,12.2,18,17.5,30,26.8,17,17.3
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Students with Disabilities",22,18.8,17,12.6,18,12.3,23,15.0,19,16.8
"Waterbury School District","=""1510011""","Hopeville Bilingual","=""1514211""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Students with Disabilities",9,12.0,"*","*",7,11.5,10,13.5,9,18.4
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Students with Disabilities",100,47.4,121,54.8,119,53.1,145,56.4,153,56.0
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Students with Disabilities","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Students with Disabilities",22,19.0,11,10.6,10,8.3,13,11.4,"*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Autism","=""1512911""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Students with Disabilities",101,44.3,94,39.0,102,42.1,100,38.8,94,34.9
"Waterbury School District","=""1510011""","North End ESC","=""1511811""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Students with Disabilities",115,41.4,100,38.0,78,32.6,69,30.0,82,38.0
"Waterbury School District","=""1510011""","Reed ESC","=""1512411""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Students with Disabilities","N/A","N/A",10,13.0,20,20.6,18,16.5,17,17.3
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Students with Disabilities",13,33.3,"*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Students with Disabilities","*","*","*","*","*","*","*","*","N/A","N/A"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Students with Disabilities",12,20.3,8,10.7,19,23.8,9,13.6,"*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Students with Disabilities",59,61.5,76,74.5,79,80.6,68,76.4,44,60.3
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Students with Disabilities",24,29.6,13,14.9,16,21.9,17,27.9,11,19.3
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Students with Disabilities",16,31.4,9,19.1,9,16.7,10,14.7,7,11.3
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Students with Disabilities",12,33.3,7,18.4,18,42.9,22,48.9,11,24.4
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Students with Disabilities",9,30.0,12,44.4,12,38.7,6,20.0,"*","*"
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Students with Disabilities","N/A","N/A","N/A","N/A","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Students with Disabilities","*","*","*","*","*","*","*","*","N/A","N/A"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Students with Disabilities",101,47.9,121,51.1,112,48.5,106,45.9,130,51.4
"Waterbury School District","=""1510011""","Wilby ESC","=""1511711""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Students with Disabilities",112,42.7,139,48.6,169,54.5,146,46.8,169,62.6
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A",9,42.9
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Students with Disabilities",8,9.0,14,14.0,27,28.7,36,38.7,16,22.5
"Waterford School District","=""1520011""","Autism Class","=""1521111""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Waterford School District","=""1520011""","Avery Point Transition Program","=""1520311""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Students with Disabilities",15,16.5,12,12.6,16,13.2,26,23.4,21,18.3
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""","Students with Disabilities","*","*","*","*","*","*","N/A","N/A","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Students with Disabilities","*","*","*","*",6,11.5,7,14.6,"*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Students with Disabilities","*","*","*","*","*","*","*","*","N/A","N/A"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Students with Disabilities",26,24.5,26,22.4,28,23.3,23,17.8,20,15.5
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Students with Disabilities","N/A","N/A",6,15.4,"*","*","*","*","*","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Students with Disabilities","*","*","N/A","N/A","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Students with Disabilities",7,15.2,8,14.5,11,19.6,6,11.1,"*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Students with Disabilities",22,30.6,19,21.3,20,22.5,12,13.3,19,18.4
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Students with Disabilities",28,23.7,31,27.9,32,30.2,22,21.8,27,25.2
"West Hartford School District","=""1550011""","Achieve","=""1559111""","Students with Disabilities","N/A","*","N/A","*","N/A","*","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Students with Disabilities","N/A","N/A","N/A","N/A","*","*","N/A","N/A","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn Learning Center","=""1559311""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","N/A","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Students with Disabilities","*","*","*","*","*","*","*","*","N/A","N/A"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Students with Disabilities","*","*","*","*",6,13.3,6,14.3,"*","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Students with Disabilities","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","*","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Students with Disabilities",7,19.4,"*","*","*","*",6,16.2,"N/A","N/A"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Students with Disabilities",23,15.8,15,10.0,26,16.7,33,19.5,27,15.6
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Students with Disabilities","N/A","N/A","N/A","*","N/A","N/A","N/A","*","N/A","N/A"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Students with Disabilities",31,17.7,31,17.5,26,14.8,30,17.0,33,18.1
