"District","District Code","School","School Code","Free/Reduced Price Meal Eligibility","Count","%"
"Meriden School District","=""0800011""","STEP-Meriden School District","=""0800911""","Eligible for Free or Reduced-Price Meals","*","*"
"Meriden School District","=""0800011""","Steps-Meriden School District","=""0801211""","Eligible for Free or Reduced-Price Meals",12,46.2
"Meriden School District","=""0800011""","Success Academy","=""0801411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""","Eligible for Free or Reduced-Price Meals","*","*"
"Meriden School District","=""0800011""","Venture Academy-Meriden School District","=""0801311""","Eligible for Free or Reduced-Price Meals",30,58.8
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""","Eligible for Free or Reduced-Price Meals",87,17.9
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Orange School District","=""1070011""","Peck Place School","=""1070511""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Orange School District","=""1070011""","Race Brook School","=""1070311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""","Eligible for Free or Reduced-Price Meals","*","*"
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""","Eligible for Free or Reduced-Price Meals",9,12.7
"Oxford School District","=""1080011""","Alternative Education","=""1080411""","Eligible for Free or Reduced-Price Meals","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Eligible for Free or Reduced-Price Meals","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Eligible for Free or Reduced-Price Meals","*","*"
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Winchester School District","=""1620011""","Batcheller Early Education Center","=""1620411""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Winchester School District","=""1620011""","Mary P. Hinsdale School","=""1620211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Winchester School District","=""1620011""","Pearson Middle School","=""1625111""","Eligible for Free or Reduced-Price Meals",8,7.7
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","Eligible for Free or Reduced-Price Meals",89,26.9
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering Elementary","=""2410714""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Academy of Science and Innovation","=""2416514""","Eligible for Free or Reduced-Price Meals",106,33.7
"Capitol Region Education Council","=""2410014""","Ana Grace Academy of the Arts Elementary School","=""2410614""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","Farmington Valley Regional Diagnostic Center","=""2419214""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Time","=""2416414""","Eligible for Free or Reduced-Price Meals",39,16.7
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","Eligible for Free or Reduced-Price Meals",16,8.2
"Capitol Region Education Council","=""2410014""","Integrated Program Models","=""2419414""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","John J. Allison Polaris Center","=""2419014""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Lincoln Academy Regional Interdistrict Collaborative","=""2419614""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International Studies","=""2416114""","Eligible for Free or Reduced-Price Meals",101,30.4
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","Eligible for Free or Reduced-Price Meals",116,35.6
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","Eligible for Free or Reduced-Price Meals","*","*"
"Capitol Region Education Council","=""2410014""","River Street Early Learning Center (Site 2)","=""2419514""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","River Street School","=""2419314""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Soundbridge","=""2419114""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Academy of Aerospace & Engineering Elementary","=""2411114""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Museum Academy","=""2411214""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Soundbridge @ Wethersfield High School","=""2411014""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Strive (Southern Transition Real-World and Independent Vocational Education Program","=""2419714""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","Eligible for Free or Reduced-Price Meals",71,29.0
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","Eligible for Free or Reduced-Price Meals",60,19.3
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","Eligible for Free or Reduced-Price Meals","*","*"
"Education Connection","=""2420014""","The ACCESS School at The Danuta M. Thibodeau Education Center","=""2429014""","Eligible for Free or Reduced-Price Meals",10,"*"
"EdAdvance","=""2420014""","EdAdvance Headstart","=""2428014""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Eligible for Free or Reduced-Price Meals",7,7.7
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Eligible for Free or Reduced-Price Meals",30,10.6
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Eligible for Free or Reduced-Price Meals",10,6.7
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Eligible for Free or Reduced-Price Meals",27,45.0
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","Eligible for Free or Reduced-Price Meals",110,16.8
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Eligible for Free or Reduced-Price Meals",90,24.5
"Hamden School District","=""0620011""","Hamden Transition Academy @ SCSU (AACPB)","=""0620611""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Eligible for Free or Reduced-Price Meals",11,4.8
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Eligible for Free or Reduced-Price Meals",9,4.5
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Eligible for Free or Reduced-Price Meals",12,6.3
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Eligible for Free or Reduced-Price Meals",7,7.1
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Eligible for Free or Reduced-Price Meals","*","*"
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""","Eligible for Free or Reduced-Price Meals","N/A","*"
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Norwich School District","=""1040011""","ABA Autism Program","=""1040411""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Norwich School District","=""1040011""","Case Street Early Learning Center at DTZ","=""1040211""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Norwich School District","=""1040011""","IRS Program at Moriarty","=""1040911""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","IRS Program at Uncas","=""1040711""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""","Eligible for Free or Reduced-Price Meals",99,16.6
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""","Eligible for Free or Reduced-Price Meals",20,6.3
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""","Eligible for Free or Reduced-Price Meals","N/A","N/A"
"Norwich School District","=""1040011""","Special Needs Program","=""1040511""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""","Eligible for Free or Reduced-Price Meals",78,29.7
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""","Eligible for Free or Reduced-Price Meals","*","*"
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""","Eligible for Free or Reduced-Price Meals",8,4.1
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""","Eligible for Free or Reduced-Price Meals",18,6.2
"Norwich School District","=""1040011""","Virtual Learning Academy","=""1049211""","Eligible for Free or Reduced-Price Meals","N/A","*"
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""","Eligible for Free or Reduced-Price Meals",9,4.4
"Sprague School District","=""1330011""","Sayles School","=""1330111""","Eligible for Free or Reduced-Price Meals",22,13.3
